"temp1","temp2","ldr","heater","humidity1","humidity2","pump","time"
"36","22","607","OFF","11","82",,NULL
"36","22","607","OFF","11","50",,NULL
"36","20","607","OFF","11","50",,NULL
"40","20","607","OFF","11","50",,NULL
"40","20","607","OFF","13","50",,NULL
"40","20","607","OFF","13","77",,NULL
"40","25","607","OFF","13","77",,NULL
"36","25","607","OFF","13","77",,NULL
"36","25","607","OFF","45","77",,NULL
"36","25","607","OFF","45","85",,NULL
"36","24","607","OFF","45","85",,NULL
"31","24","607","OFF","45","85",,NULL
"31","24","21","OFF","45","85",,NULL
"31","24","21","OFF","9","85",,NULL
"31","24","21","OFF","9","41",,NULL
"31","21","21","OFF","9","41",,NULL
"32","21","21","OFF","9","41",,NULL
"32","21","21","OFF","19","41",,NULL
"32","21","21","OFF","19","52",,NULL
"32","27","21","OFF","19","52",,NULL
"33","27","21","OFF","19","52",,NULL
"33","27","21","ON","19","52",,NULL
"33","27","21","ON","19","52",,NULL
"33","27","21","ON","11","52",,NULL
"33","27","21","ON","11","48",,NULL
"33","28","21","ON","11","48",,NULL
"37","28","21","ON","11","48",,NULL
"37","28","826","ON","11","48",,NULL
"37","28","826","ON","49","48",,NULL
"37","28","826","ON","49","87",,NULL
"37","27","826","ON","49","87",,NULL
"38","27","826","ON","49","87",,NULL
"38","27","826","ON","55","87",,NULL
"38","27","826","ON","55","78",,NULL
"38","27","826","ON","55","78",,NULL
"35","27","826","ON","55","78",,NULL
"35","27","826","ON","59","78",,NULL
"35","27","826","ON","59","54",,NULL
"35","23","826","ON","59","54",,NULL
"31","23","826","ON","59","54",,NULL
"31","23","265","ON","59","54",,NULL
"31","23","265","ON","8","54",,NULL
"31","23","265","ON","8","93",,NULL
"31","22","265","ON","8","93",,NULL
"39","22","265","ON","8","93",,NULL
"39","22","265","ON","8","93",,NULL
"39","22","265","ON","8","93",,NULL
"39","22","265","ON","17","93",,NULL
"39","22","265","ON","17","69",,NULL
"39","23","265","ON","17","69",,NULL
"37","23","265","ON","17","69",,NULL
"37","23","265","ON","16","69",,NULL
"37","23","265","ON","16","98",,NULL
"37","27","265","ON","16","98",,NULL
"30","27","265","ON","16","98",,NULL
"30","27","140","ON","16","98",,NULL
"30","27","140","ON","53","98",,NULL
"30","27","140","ON","53","63",,NULL
"30","27","140","ON","53","63",,NULL
"30","28","140","ON","53","63",,NULL
"30","28","140","ON","53","71",,NULL
"30","28","140","ON","56","71",,NULL
"32","28","140","ON","56","71",,NULL
"32","25","140","ON","56","71",,NULL
"32","25","140","ON","36","71",,NULL
"32","25","140","ON","36","55",,NULL
"32","22","140","ON","36","55",,NULL
"34","22","140","ON","36","55",,NULL
"34","22","140","ON","36","55",,NULL
"34","22","140","ON","36","55",,NULL
"34","22","252","ON","36","55",,NULL
"34","22","252","ON","36","73",,NULL
"34","22","252","ON","11","73",,NULL
"34","26","252","ON","11","73",,NULL
"31","26","252","ON","11","73",,NULL
"31","26","252","ON","11","79",,NULL
"31","26","252","ON","29","79",,NULL
"31","25","252","ON","29","79",,NULL
"32","25","252","ON","29","79",,NULL
"32","25","252","ON","29","49",,NULL
"32","26","252","ON","29","49",,NULL
"32","26","252","ON","11","49",,NULL
"40","26","252","ON","11","49",,NULL
"40","26","729","ON","11","49",,NULL
"40","26","729","ON","11","68",,NULL
"40","26","729","ON","19","68",,NULL
"40","24","729","ON","19","68",,NULL
"30","24","729","ON","19","68",,NULL
"30","24","729","ON","19","58",,NULL
"30","24","729","ON","12","58",,NULL
"30","28","729","ON","12","58",,NULL
"34","28","729","ON","12","58",,NULL
"34","28","729","ON","12","58",,NULL
"34","28","729","ON","12","58",,NULL
"34","28","729","ON","12","60",,NULL
"34","28","729","ON","38","60",,NULL
"34","20","729","ON","38","60",,NULL
"37","20","729","ON","38","60",,NULL
"37","20","732","ON","38","60",,NULL
"37","20","732","ON","38","91",,NULL
"37","20","732","ON","37","91",,NULL
"37","22","732","ON","37","91",,NULL
"32","22","732","ON","37","91",,NULL
"32","22","732","ON","37","67",,NULL
"32","22","732","ON","40","67",,NULL
"32","22","732","ON","40","67",,NULL
"37","22","732","ON","40","67",,NULL
"37","22","732","ON","40","44",,NULL
"37","22","732","ON","43","44",,NULL
"37","24","732","ON","43","44",,NULL
"37","24","732","ON","43","44",,NULL
"37","24","773","ON","43","44",,NULL
"37","24","773","ON","43","49",,NULL
"37","24","773","ON","54","49",,NULL
"37","21","773","ON","54","49",,NULL
"32","21","773","ON","54","49",,NULL
"32","21","773","ON","54","49",,NULL
"32","21","773","OFF","54","49",,NULL
"32","21","773","OFF","54","73",,NULL
"32","21","773","OFF","34","73",,NULL
"32","20","773","OFF","34","73",,NULL
"37","20","773","OFF","34","73",,NULL
"37","20","773","OFF","34","85",,NULL
"37","20","773","OFF","7","85",,NULL
"37","30","773","OFF","7","85",,NULL
"31","30","773","OFF","7","85",,NULL
"31","30","235","OFF","7","85",,NULL
"31","30","235","OFF","7","57",,NULL
"31","30","235","OFF","53","57",,NULL
"31","20","235","OFF","53","57",,NULL
"35","20","235","OFF","53","57",,NULL
"35","20","235","OFF","53","73",,NULL
"35","20","235","OFF","42","73",,NULL
"35","29","235","OFF","42","73",,NULL
"33","29","235","OFF","42","73",,NULL
"33","29","235","OFF","42","44",,NULL
"33","29","235","OFF","48","44",,NULL
"33","23","235","OFF","48","44",,NULL
"30","23","235","OFF","48","44",,NULL
"30","23","235","ON","48","44",,NULL
"30","23","235","ON","48","44",,NULL
"30","23","190","ON","48","44",,NULL
"30","23","190","ON","48","98",,NULL
"30","23","190","ON","59","98",,NULL
"30","22","190","ON","59","98",,NULL
"31","22","190","ON","59","98",,NULL
"31","22","190","ON","59","47",,NULL
"31","22","190","ON","24","47",,NULL
"31","28","190","ON","24","47",,NULL
"35","28","190","ON","24","47",,NULL
"35","28","190","ON","24","93",,NULL
"35","28","190","ON","39","93",,NULL
"35","29","190","ON","39","93",,NULL
"34","29","190","ON","39","93",,NULL
"34","29","242","ON","39","93",,NULL
"34","29","242","ON","45","93",,NULL
"34","29","242","ON","45","78",,NULL
"34","25","242","ON","45","78",,NULL
"36","25","242","ON","45","78",,NULL
"36","25","242","ON","45","70",,NULL
"36","25","242","ON","57","70",,NULL
"34","25","242","ON","57","70",,NULL
"34","21","242","ON","57","70",,NULL
"34","21","242","OFF","57","70",,NULL
"34","21","242","OFF","57","70",,NULL
"34","21","242","OFF","32","70",,NULL
"34","21","242","OFF","32","82",,NULL
"34","21","242","OFF","32","82",,NULL
"34","28","242","OFF","32","82",,NULL
"34","28","176","OFF","32","82",,NULL
"34","28","176","OFF","32","58",,NULL
"34","28","176","OFF","11","58",,NULL
"37","28","176","OFF","11","58",,NULL
"37","25","176","OFF","11","58",,NULL
"37","25","176","OFF","11","56",,NULL
"37","25","176","OFF","10","56",,NULL
"35","25","176","OFF","10","56",,NULL
"35","30","176","OFF","10","56",,NULL
"35","30","176","OFF","10","45",,NULL
"35","30","176","OFF","29","45",,NULL
"38","30","176","OFF","29","45",,NULL
"38","30","176","OFF","29","45",,NULL
"38","30","986","OFF","29","45",,NULL
"38","30","986","OFF","15","45",,NULL
"38","30","986","OFF","15","95",,NULL
"37","30","986","OFF","15","95",,NULL
"37","24","986","OFF","15","95",,NULL
"37","24","986","ON","15","95",,NULL
"37","24","986","ON","15","95",,NULL
"37","24","986","ON","15","82",,NULL
"37","24","986","ON","35","82",,NULL
"31","24","986","ON","35","82",,NULL
"31","23","986","ON","35","82",,NULL
"31","23","986","ON","33","82",,NULL
"31","23","986","ON","33","45",,NULL
"30","23","986","ON","33","45",,NULL
"30","23","986","ON","33","45",,NULL
"30","23","328","ON","33","45",,NULL
"30","23","328","ON","48","45",,NULL
"30","23","328","ON","48","94",,NULL
"31","23","328","ON","48","94",,NULL
"31","21","328","ON","48","94",,NULL
"31","21","328","ON","38","94",,NULL
"31","21","328","ON","38","59",,NULL
"31","21","328","ON","38","59",,NULL
"31","29","328","ON","38","59",,NULL
"31","29","328","ON","10","59",,NULL
"31","29","328","ON","10","59",,NULL
"31","29","328","ON","10","94",,NULL
"31","29","328","OFF","10","94",,NULL
"39","29","328","OFF","10","94",,NULL
"39","24","328","OFF","10","94",,NULL
"39","24","958","OFF","10","94",,NULL
"39","24","958","OFF","48","94",,NULL
"39","24","958","OFF","48","55",,NULL
"37","24","958","OFF","48","55",,NULL
"37","20","958","OFF","48","55",,NULL
"37","20","958","OFF","35","55",,NULL
"37","20","958","OFF","35","45",,NULL
"34","20","958","OFF","35","45",,NULL
"34","21","958","OFF","35","45",,NULL
"34","21","958","OFF","35","62",,NULL
"34","21","958","OFF","27","62",,NULL
"33","21","958","OFF","27","62",,NULL
"33","22","958","OFF","27","62",,NULL
"33","22","126","OFF","27","62",,NULL
"33","22","126","OFF","5","62",,NULL
"33","22","126","OFF","5","46",,NULL
"33","22","126","OFF","5","46",,NULL
"33","22","126","OFF","5","46",,NULL
"33","22","126","ON","5","46",,NULL
"33","22","126","ON","5","46",,NULL
"33","22","126","ON","5","78",,NULL
"33","22","126","ON","58","78",,NULL
"37","22","126","ON","58","78",,NULL
"37","29","126","ON","58","78",,NULL
"37","29","126","ON","36","78",,NULL
"37","29","126","ON","36","89",,NULL
"33","29","126","ON","36","89",,NULL
"33","22","126","ON","36","89",,NULL
"33","22","167","ON","36","89",,NULL
"33","22","167","ON","51","89",,NULL
"33","22","167","ON","51","85",,NULL
"39","22","167","ON","51","85",,NULL
"39","27","167","ON","51","85",,NULL
"39","27","167","ON","54","85",,NULL
"39","27","167","ON","54","88",,NULL
"36","27","167","ON","54","88",,NULL
"36","30","167","ON","54","88",,NULL
"36","30","167","ON","31","88",,NULL
"36","30","167","ON","31","71",,NULL
"34","30","167","ON","31","71",,NULL
"34","20","167","ON","31","71",,NULL
"34","20","144","ON","31","71",,NULL
"34","20","144","ON","31","71",,NULL
"34","20","144","OFF","31","71",,NULL
"34","20","144","OFF","31","51",,NULL
"34","20","144","OFF","32","51",,NULL
"37","20","144","OFF","32","51",,NULL
"37","27","144","OFF","32","51",,NULL
"37","27","144","OFF","32","60",,NULL
"37","27","144","OFF","56","60",,NULL
"34","27","144","OFF","56","60",,NULL
"34","30","144","OFF","56","60",,NULL
"34","30","144","OFF","28","60",,NULL
"34","30","144","OFF","28","51",,NULL
"37","30","144","OFF","28","51",,NULL
"37","28","144","OFF","28","51",,NULL
"37","28","634","OFF","28","51",,NULL
"37","28","634","OFF","27","51",,NULL
"37","28","634","OFF","27","43",,NULL
"33","28","634","OFF","27","43",,NULL
"33","20","634","OFF","27","43",,NULL
"33","20","634","OFF","30","43",,NULL
"36","20","634","OFF","30","43",,NULL
"36","20","634","OFF","30","76",,NULL
"36","27","634","OFF","30","76",,NULL
"36","27","634","ON","30","76",,NULL
"36","27","634","ON","30","76",,NULL
"36","27","634","ON","39","76",,NULL
"36","27","634","ON","39","73",,NULL
"40","27","634","ON","39","73",,NULL
"40","27","634","ON","39","73",,NULL
"40","27","770","ON","39","73",,NULL
"40","27","770","ON","50","73",,NULL
"36","27","770","ON","50","73",,NULL
"36","27","770","ON","50","64",,NULL
"36","29","770","ON","50","64",,NULL
"36","29","770","ON","30","64",,NULL
"39","29","770","ON","30","64",,NULL
"39","20","770","ON","30","64",,NULL
"39","20","770","ON","30","61",,NULL
"30","20","770","ON","30","61",,NULL
"30","20","770","ON","14","61",,NULL
"30","24","770","ON","14","61",,NULL
"30","24","770","ON","14","77",,NULL
"30","24","231","ON","14","77",,NULL
"40","24","231","ON","14","77",,NULL
"40","24","231","ON","35","77",,NULL
"40","24","231","ON","35","83",,NULL
"40","26","231","ON","35","83",,NULL
"40","26","231","ON","35","83",,NULL
"40","26","231","OFF","35","83",,NULL
"40","26","231","OFF","23","83",,NULL
"33","26","231","OFF","23","83",,NULL
"33","26","231","OFF","23","79",,NULL
"33","22","231","OFF","23","79",,NULL
"33","22","231","OFF","30","79",,NULL
"32","22","231","OFF","30","79",,NULL
"32","22","231","OFF","30","51",,NULL
"32","28","231","OFF","30","51",,NULL
"32","28","254","OFF","30","51",,NULL
"32","28","254","OFF","38","51",,NULL
"32","28","254","OFF","38","43",,NULL
"32","28","254","OFF","38","43",,NULL
"32","28","254","OFF","38","43",,NULL
"32","28","254","OFF","40","43",,NULL
"40","28","254","OFF","40","43",,NULL
"40","28","254","OFF","40","76",,NULL
"40","24","254","OFF","40","76",,NULL
"39","24","254","OFF","40","76",,NULL
"39","24","254","OFF","40","69",,NULL
"39","24","254","OFF","24","69",,NULL
"39","24","254","OFF","24","69",,NULL
"39","24","947","OFF","24","69",,NULL
"39","24","947","OFF","24","69",,NULL
"39","24","947","ON","24","69",,NULL
"39","24","947","ON","24","53",,NULL
"39","24","947","ON","7","53",,NULL
"33","24","947","ON","7","53",,NULL
"33","26","947","ON","7","53",,NULL
"38","26","947","ON","7","53",,NULL
"38","26","947","ON","7","49",,NULL
"38","26","947","ON","7","49",,NULL
"38","26","947","ON","43","49",,NULL
"30","26","947","ON","43","49",,NULL
"30","26","947","ON","43","48",,NULL
"30","22","947","ON","43","48",,NULL
"30","22","947","ON","44","48",,NULL
"30","22","166","ON","44","48",,NULL
"30","22","166","ON","44","87",,NULL
"30","22","166","ON","44","87",,NULL
"30","29","166","ON","44","87",,NULL
"30","29","166","ON","31","87",,NULL
"30","29","166","ON","31","77",,NULL
"40","29","166","ON","31","77",,NULL
"40","22","166","ON","31","77",,NULL
"40","22","166","ON","47","77",,NULL
"40","22","166","OFF","47","77",,NULL
"40","22","166","OFF","47","77",,NULL
"40","22","166","OFF","47","55",,NULL
"40","22","166","OFF","47","55",,NULL
"40","20","166","OFF","47","55",,NULL
"40","20","166","OFF","48","55",,NULL
"40","20","768","OFF","48","55",,NULL
"40","20","768","OFF","48","72",,NULL
"37","20","768","OFF","48","72",,NULL
"37","23","768","OFF","48","72",,NULL
"37","23","768","OFF","27","72",,NULL
"37","23","768","OFF","27","72",,NULL
"37","23","768","OFF","27","91",,NULL
"37","30","768","OFF","27","91",,NULL
"37","30","768","OFF","57","91",,NULL
"31","30","768","OFF","57","91",,NULL
"31","30","768","OFF","57","63",,NULL
"31","29","768","OFF","57","63",,NULL
"31","29","768","OFF","37","63",,NULL
"31","29","211","OFF","37","63",,NULL
"33","29","211","OFF","37","63",,NULL
"33","28","211","OFF","37","63",,NULL
"33","28","211","OFF","37","99",,NULL
"33","28","211","OFF","57","99",,NULL
"33","28","211","OFF","57","99",,NULL
"33","28","211","ON","57","99",,NULL
"32","28","211","ON","57","99",,NULL
"32","30","211","ON","57","99",,NULL
"32","30","211","ON","57","62",,NULL
"32","30","211","ON","5","62",,NULL
"32","21","211","ON","5","62",,NULL
"32","21","211","ON","5","90",,NULL
"32","21","211","ON","21","90",,NULL
"39","21","211","ON","21","90",,NULL
"39","21","750","ON","21","90",,NULL
"39","29","750","ON","21","90",,NULL
"39","29","750","ON","14","90",,NULL
"39","29","750","ON","14","62",,NULL
"34","29","750","ON","14","62",,NULL
"34","29","750","ON","53","62",,NULL
"34","29","750","ON","53","80",,NULL
"34","24","750","ON","53","80",,NULL
"40","24","750","ON","53","80",,NULL
"40","24","960","ON","53","80",,NULL
"31","24","960","ON","53","80",,NULL
"31","24","960","ON","22","80",,NULL
"31","24","960","ON","22","48",,NULL
"31","25","960","ON","22","48",,NULL
"31","25","960","ON","22","48",,NULL
"31","25","960","ON","22","48",,NULL
"34","25","960","ON","22","48",,NULL
"34","25","960","ON","30","48",,NULL
"34","25","960","ON","30","84",,NULL
"34","26","960","ON","30","84",,NULL
"34","28","960","ON","30","84",,NULL
"34","28","960","ON","13","84",,NULL
"34","28","960","ON","13","56",,NULL
"40","28","960","ON","13","56",,NULL
"40","28","641","ON","13","56",,NULL
"31","28","641","ON","13","56",,NULL
"31","28","641","ON","59","56",,NULL
"31","28","641","ON","59","66",,NULL
"31","26","641","ON","59","66",,NULL
"31","20","641","ON","59","66",,NULL
"31","20","641","ON","33","66",,NULL
"38","20","641","ON","33","66",,NULL
"38","20","641","ON","33","60",,NULL
"38","20","641","ON","33","48",,NULL
"32","20","641","ON","33","48",,NULL
"32","20","641","ON","7","48",,NULL
"32","25","641","ON","7","48",,NULL
"32","25","641","ON","7","48",,NULL
"32","25","641","ON","7","48",,NULL
"32","25","216","ON","7","48",,NULL
"32","25","216","ON","38","48",,NULL
"31","25","216","ON","38","48",,NULL
"31","25","216","ON","38","49",,NULL
"31","24","216","ON","38","49",,NULL
"31","24","216","ON","38","49",,NULL
"32","24","216","ON","38","49",,NULL
"32","24","216","ON","38","78",,NULL
"32","24","216","ON","29","78",,NULL
"32","24","216","ON","29","92",,NULL
"34","24","216","ON","29","92",,NULL
"34","24","216","ON","46","92",,NULL
"34","21","216","ON","46","92",,NULL
"34","21","274","ON","46","92",,NULL
"34","21","274","ON","46","99",,NULL
"30","21","274","ON","46","99",,NULL
"30","21","274","ON","43","99",,NULL
"30","27","274","ON","43","99",,NULL
"30","27","274","ON","43","85",,NULL
"32","27","274","ON","43","85",,NULL
"32","27","274","ON","42","85",,NULL
"32","29","274","ON","42","85",,NULL
"32","29","274","ON","42","85",,NULL
"32","29","274","ON","42","85",,NULL
"32","29","274","ON","42","59",,NULL
"37","29","274","ON","42","59",,NULL
"37","30","274","ON","42","59",,NULL
"37","30","274","ON","55","59",,NULL
"37","30","742","ON","55","59",,NULL
"38","30","742","ON","55","59",,NULL
"38","30","742","ON","55","86",,NULL
"38","24","742","ON","55","86",,NULL
"38","24","742","ON","19","86",,NULL
"38","24","742","ON","19","74",,NULL
"33","24","742","ON","19","74",,NULL
"33","22","742","ON","19","74",,NULL
"33","22","742","ON","9","74",,NULL
"33","22","742","ON","9","72",,NULL
